DS VDS 125 IB;2017-06-01;4;2;1;3;46;1.764655;94.933448;130
DS VDS 125 IB;2017-06-01;5;1;1;1;495;2.482833;120.777833;509
DS VDS 125 IB;2017-06-01;5;1;1;2;6;2.482833;120.777833;509
DS VDS 125 IB;2017-06-01;5;1;1;3;8;2.482833;120.777833;509
DS VDS 125 IB;2017-06-01;5;2;1;1;236;3.294333;95.635000;325
DS VDS 125 IB;2017-06-01;5;2;1;2;21;3.294333;95.635000;325
DS VDS 125 IB;2017-06-01;5;2;1;3;68;3.294333;95.635000;325
DS VDS 125 IB;2017-06-01;6;1;1;1;742;3.846833;115.731000;764
DS VDS 125 IB;2017-06-01;6;1;1;2;13;3.846833;115.731000;764
DS VDS 125 IB;2017-06-01;6;1;1;3;9;3.846833;115.731000;764
DS VDS 125 IB;2017-06-01;6;2;1;1;331;3.705666;95.184000;425
DS VDS 125 IB;2017-06-01;6;2;1;2;33;3.705666;95.184000;425
DS VDS 125 IB;2017-06-01;6;2;1;3;61;3.705666;95.184000;425
DS VDS 125 IB;2017-06-01;7;1;1;1;1070;5.310833;116.633333;1088
DS VDS 125 IB;2017-06-01;7;1;1;2;9;5.310833;116.633333;1088
DS VDS 125 IB;2017-06-01;7;1;1;3;9;5.310833;116.633333;1088
DS VDS 125 IB;2017-06-01;7;2;1;1;460;4.669166;96.497500;573
DS VDS 125 IB;2017-06-01;7;2;1;2;45;4.669166;96.497500;573
DS VDS 125 IB;2017-06-01;7;2;1;3;68;4.669166;96.497500;573
DS VDS 125 IB;2017-06-01;8;1;1;1;763;3.622000;121.421500;778
DS VDS 125 IB;2017-06-01;8;1;1;2;9;3.622000;121.421500;778
DS VDS 125 IB;2017-06-01;8;1;1;3;6;3.622000;121.421500;778
DS VDS 125 IB;2017-06-01;8;2;1;1;413;4.555333;99.091500;542
DS VDS 125 IB;2017-06-01;8;2;1;2;58;4.555333;99.091500;542
DS VDS 125 IB;2017-06-01;8;2;1;3;71;4.555333;99.091500;542
DS VDS 125 IB;2017-06-01;9;1;1;1;729;4.425094;116.705660;763
DS VDS 125 IB;2017-06-01;9;1;1;2;24;4.425094;116.705660;763
DS VDS 125 IB;2017-06-01;9;1;1;3;10;4.425094;116.705660;763
DS VDS 125 IB;2017-06-01;9;2;1;1;350;6.009811;95.170754;527
DS VDS 125 IB;2017-06-01;9;2;1;2;72;6.009811;95.170754;527
DS VDS 125 IB;2017-06-01;9;2;1;3;105;6.009811;95.170754;527
DS VDS 125 IB;2017-06-01;10;1;1;1;934;5.309833;113.773333;981
DS VDS 125 IB;2017-06-01;10;1;1;2;28;5.309833;113.773333;981
DS VDS 125 IB;2017-06-01;10;1;1;3;19;5.309833;113.773333;981
DS VDS 125 IB;2017-06-01;10;2;1;1;400;5.617166;92.378333;583
DS VDS 125 IB;2017-06-01;10;2;1;2;78;5.617166;92.378333;583
DS VDS 125 IB;2017-06-01;10;2;1;3;105;5.617166;92.378333;583
DS VDS 125 IB;2017-06-01;11;1;1;1;924;5.259333;111.900333;969
DS VDS 125 IB;2017-06-01;11;1;1;2;34;5.259333;111.900333;969
DS VDS 125 IB;2017-06-01;11;1;1;3;11;5.259333;111.900333;969
DS VDS 125 IB;2017-06-01;11;2;1;1;386;6.340166;91.061333;595
DS VDS 125 IB;2017-06-01;11;2;1;2;76;6.340166;91.061333;595
DS VDS 125 IB;2017-06-01;11;2;1;3;133;6.340166;91.061333;595
DS VDS 125 IB;2017-06-01;12;1;1;1;973;5.374500;113.321666;1010
DS VDS 125 IB;2017-06-01;12;1;1;2;26;5.374500;113.321666;1010
DS VDS 125 IB;2017-06-01;12;1;1;3;11;5.374500;113.321666;1010
DS VDS 125 IB;2017-06-01;12;2;1;1;434;6.089833;92.438333;628
DS VDS 125 IB;2017-06-01;12;2;1;2;79;6.089833;92.438333;628
DS VDS 125 IB;2017-06-01;12;2;1;3;115;6.089833;92.438333;628
DS VDS 125 IB;2017-06-01;13;1;1;1;1104;6.275166;111.363166;1157
DS VDS 125 IB;2017-06-01;13;1;1;2;42;6.275166;111.363166;1157
DS VDS 125 IB;2017-06-01;13;1;1;3;11;6.275166;111.363166;1157
DS VDS 125 IB;2017-06-01;13;2;1;1;453;6.628000;90.829166;660
DS VDS 125 IB;2017-06-01;13;2;1;2;80;6.628000;90.829166;660
DS VDS 125 IB;2017-06-01;13;2;1;3;127;6.628000;90.829166;660
DS VDS 125 IB;2017-06-01;14;1;1;1;1109;6.214166;112.013000;1152
DS VDS 125 IB;2017-06-01;14;1;1;2;33;6.214166;112.013000;1152
DS VDS 125 IB;2017-06-01;14;1;1;3;10;6.214166;112.013000;1152
DS VDS 125 IB;2017-06-01;14;2;1;1;500;6.296333;91.443333;683
DS VDS 125 IB;2017-06-01;14;2;1;2;82;6.296333;91.443333;683
DS VDS 125 IB;2017-06-01;14;2;1;3;101;6.296333;91.443333;683
DS VDS 125 IB;2017-06-01;15;1;1;1;1299;7.286000;111.035166;1355
DS VDS 125 IB;2017-06-01;15;1;1;2;48;7.286000;111.035166;1355
DS VDS 125 IB;2017-06-01;15;1;1;3;8;7.286000;111.035166;1355
DS VDS 125 IB;2017-06-01;15;2;1;1;511;6.604833;90.840500;707
DS VDS 125 IB;2017-06-01;15;2;1;2;86;6.604833;90.840500;707
DS VDS 125 IB;2017-06-01;15;2;1;3;110;6.604833;90.840500;707
DS VDS 125 IB;2017-06-01;16;1;1;1;1681;9.580500;106.955000;1735
DS VDS 125 IB;2017-06-01;16;1;1;2;39;9.580500;106.955000;1735
DS VDS 125 IB;2017-06-01;16;1;1;3;15;9.580500;106.955000;1735
DS VDS 125 IB;2017-06-01;16;2;1;1;560;6.515000;90.310000;749
DS VDS 125 IB;2017-06-01;16;2;1;2;97;6.515000;90.310000;749
DS VDS 125 IB;2017-06-01;16;2;1;3;92;6.515000;90.310000;749
DS VDS 125 IB;2017-06-01;17;1;1;1;1812;11.183500;100.327500;1871
DS VDS 125 IB;2017-06-01;17;1;1;2;44;11.183500;100.327500;1871
DS VDS 125 IB;2017-06-01;17;1;1;3;15;11.183500;100.327500;1871
DS VDS 125 IB;2017-06-01;17;2;1;1;659;7.399833;85.652666;820
DS VDS 125 IB;2017-06-01;17;2;1;2;69;7.399833;85.652666;820
DS VDS 125 IB;2017-06-01;17;2;1;3;92;7.399833;85.652666;820
DS VDS 125 IB;2017-06-01;18;1;1;1;1168;5.798939;107.559545;1191
DS VDS 125 IB;2017-06-01;18;1;1;2;19;5.798939;107.559545;1191
DS VDS 125 IB;2017-06-01;18;1;1;3;4;5.798939;107.559545;1191
DS VDS 125 IB;2017-06-01;18;2;1;1;446;5.200909;87.509696;591
DS VDS 125 IB;2017-06-01;18;2;1;2;62;5.200909;87.509696;591
DS VDS 125 IB;2017-06-01;18;2;1;3;83;5.200909;87.509696;591
DS VDS 125 IB;2017-06-01;19;1;1;1;428;2.316500;115.767500;446
DS VDS 125 IB;2017-06-01;19;1;1;2;11;2.316500;115.767500;446
DS VDS 125 IB;2017-06-01;19;1;1;3;7;2.316500;115.767500;446
DS VDS 125 IB;2017-06-01;19;2;1;1;239;3.576833;92.459500;343
DS VDS 125 IB;2017-06-01;19;2;1;2;37;3.576833;92.459500;343
DS VDS 125 IB;2017-06-01;19;2;1;3;67;3.576833;92.459500;343
DS VDS 125 IB;2017-06-01;20;1;1;1;260;1.416724;117.843793;268
DS VDS 125 IB;2017-06-01;20;1;1;2;3;1.416724;117.843793;268
DS VDS 125 IB;2017-06-01;20;1;1;3;5;1.416724;117.843793;268
DS VDS 125 IB;2017-06-01;20;2;1;1;166;2.890333;92.843166;256
DS VDS 125 IB;2017-06-01;20;2;1;2;24;2.890333;92.843166;256
DS VDS 125 IB;2017-06-01;20;2;1;3;66;2.890333;92.843166;256
DS VDS 125 IB;2017-06-01;21;1;1;1;175;1.027636;119.144727;184
DS VDS 125 IB;2017-06-01;21;1;1;2;4;1.027636;119.144727;184
DS VDS 125 IB;2017-06-01;21;1;1;3;5;1.027636;119.144727;184
DS VDS 125 IB;2017-06-01;21;2;1;1;145;2.449000;94.132166;217
DS VDS 125 IB;2017-06-01;21;2;1;2;16;2.449000;94.132166;217
DS VDS 125 IB;2017-06-01;21;2;1;3;56;2.449000;94.132166;217
DS VDS 125 IB;2017-06-01;22;1;1;1;128;0.822500;119.373125;132
DS VDS 125 IB;2017-06-01;22;1;1;2;1;0.822500;119.373125;132
DS VDS 125 IB;2017-06-01;22;1;1;3;3;0.822500;119.373125;132
DS VDS 125 IB;2017-06-01;22;2;1;1;116;1.982105;95.553684;172
DS VDS 125 IB;2017-06-01;22;2;1;2;12;1.982105;95.553684;172
DS VDS 125 IB;2017-06-01;22;2;1;3;44;1.982105;95.553684;172
DS VDS 125 IB;2017-06-01;23;1;1;1;71;0.509487;120.932564;72
DS VDS 125 IB;2017-06-01;23;1;1;2;1;0.509487;120.932564;72
DS VDS 125 IB;2017-06-01;23;1;1;3;0;0.509487;120.932564;72
DS VDS 125 IB;2017-06-01;23;2;1;1;77;1.501132;96.689056;118
DS VDS 125 IB;2017-06-01;23;2;1;2;7;1.501132;96.689056;118
DS VDS 125 IB;2017-06-01;23;2;1;3;34;1.501132;96.689056;118
DS VDS 125 IB;2017-06-02;0;1;1;1;33;0.357500;118.851071;34
DS VDS 125 IB;2017-06-02;0;1;1;2;1;0.357500;118.851071;34
DS VDS 125 IB;2017-06-02;0;1;1;3;0;0.357500;118.851071;34
DS VDS 125 IB;2017-06-02;0;2;1;1;54;1.545000;92.167600;92
DS VDS 125 IB;2017-06-02;0;2;1;2;2;1.545000;92.167600;92
DS VDS 125 IB;2017-06-02;0;2;1;3;36;1.545000;92.167600;92
DS VDS 125 IB;2017-06-02;1;1;1;1;18;0.373529;127.091176;22
DS VDS 125 IB;2017-06-02;1;1;1;2;4;0.373529;127.091176;22
DS VDS 125 IB;2017-06-02;1;1;1;3;0;0.373529;127.091176;22
DS VDS 125 IB;2017-06-02;1;2;1;1;27;1.136250;95.282250;56
DS VDS 125 IB;2017-06-02;1;2;1;2;10;1.136250;95.282250;56
DS VDS 125 IB;2017-06-02;1;2;1;3;19;1.136250;95.282250;56
DS VDS 125 IB;2017-06-02;2;1;1;1;9;0.414285;122.392857;10
DS VDS 125 IB;2017-06-02;2;1;1;2;1;0.414285;122.392857;10
DS VDS 125 IB;2017-06-02;2;1;1;3;0;0.414285;122.392857;10
DS VDS 125 IB;2017-06-02;2;2;1;1;20;1.042500;95.799444;46
DS VDS 125 IB;2017-06-02;2;2;1;2;7;1.042500;95.799444;46
DS VDS 125 IB;2017-06-02;2;2;1;3;19;1.042500;95.799444;46
DS VDS 125 IB;2017-06-02;3;1;1;1;20;0.525769;114.158846;30
DS VDS 125 IB;2017-06-02;3;1;1;2;4;0.525769;114.158846;30
DS VDS 125 IB;2017-06-02;3;1;1;3;6;0.525769;114.158846;30
DS VDS 125 IB;2017-06-02;3;2;1;1;36;1.641521;90.942391;88
DS VDS 125 IB;2017-06-02;3;2;1;2;21;1.641521;90.942391;88
DS VDS 125 IB;2017-06-02;3;2;1;3;31;1.641521;90.942391;88
DS VDS 125 IB;2017-06-02;4;1;1;1;78;0.608750;123.496750;82
DS VDS 125 IB;2017-06-02;4;1;1;2;3;0.608750;123.496750;82
DS VDS 125 IB;2017-06-02;4;1;1;3;1;0.608750;123.496750;82
DS VDS 125 IB;2017-06-02;4;2;1;1;68;2.125192;96.175000;137
DS VDS 125 IB;2017-06-02;4;2;1;2;21;2.125192;96.175000;137
DS VDS 125 IB;2017-06-02;4;2;1;3;48;2.125192;96.175000;137
DS VDS 125 IB;2017-06-02;5;1;1;1;481;2.449166;118.260500;495
DS VDS 125 IB;2017-06-02;5;1;1;2;5;2.449166;118.260500;495
DS VDS 125 IB;2017-06-02;5;1;1;3;9;2.449166;118.260500;495
DS VDS 125 IB;2017-06-02;5;2;1;1;231;3.812500;95.563833;339
DS VDS 125 IB;2017-06-02;5;2;1;2;20;3.812500;95.563833;339
DS VDS 125 IB;2017-06-02;5;2;1;3;88;3.812500;95.563833;339
DS VDS 125 IB;2017-06-02;6;1;1;1;821;4.141500;115.765166;838
DS VDS 125 IB;2017-06-02;6;1;1;2;9;4.141500;115.765166;838
DS VDS 125 IB;2017-06-02;6;1;1;3;8;4.141500;115.765166;838
DS VDS 125 IB;2017-06-02;6;2;1;1;335;4.475666;94.069500;449
DS VDS 125 IB;2017-06-02;6;2;1;2;26;4.475666;94.069500;449
DS VDS 125 IB;2017-06-02;6;2;1;3;88;4.475666;94.069500;449
DS VDS 125 IB;2017-06-02;7;1;1;1;1119;5.773833;114.481666;1143
DS VDS 125 IB;2017-06-02;7;1;1;2;12;5.773833;114.481666;1143
DS VDS 125 IB;2017-06-02;7;1;1;3;12;5.773833;114.481666;1143
DS VDS 125 IB;2017-06-02;7;2;1;1;454;4.996333;95.490666;576
DS VDS 125 IB;2017-06-02;7;2;1;2;37;4.996333;95.490666;576
DS VDS 125 IB;2017-06-02;7;2;1;3;85;4.996333;95.490666;576
DS VDS 125 IB;2017-06-02;8;1;1;1;858;4.258666;120.323833;879
DS VDS 125 IB;2017-06-02;8;1;1;2;9;4.258666;120.323833;879
DS VDS 125 IB;2017-06-02;8;1;1;3;12;4.258666;120.323833;879
DS VDS 125 IB;2017-06-02;8;2;1;1;427;4.650833;99.437500;556
DS VDS 125 IB;2017-06-02;8;2;1;2;56;4.650833;99.437500;556
DS VDS 125 IB;2017-06-02;8;2;1;3;73;4.650833;99.437500;556
DS VDS 125 IB;2017-06-02;9;1;1;1;863;4.691551;117.086724;899
DS VDS 125 IB;2017-06-02;9;1;1;2;27;4.691551;117.086724;899
DS VDS 125 IB;2017-06-02;9;1;1;3;9;4.691551;117.086724;899
DS VDS 125 IB;2017-06-02;9;2;1;1;411;5.511724;96.122413;566
DS VDS 125 IB;2017-06-02;9;2;1;2;51;5.511724;96.122413;566
DS VDS 125 IB;2017-06-02;9;2;1;3;104;5.511724;96.122413;566
DS VDS 125 IB;2017-06-02;10;1;1;1;940;5.454500;113.916500;994
DS VDS 125 IB;2017-06-02;10;1;1;2;36;5.454500;113.916500;994
DS VDS 125 IB;2017-06-02;10;1;1;3;18;5.454500;113.916500;994
DS VDS 125 IB;2017-06-02;10;2;1;1;378;5.874166;93.830333;567
DS VDS 125 IB;2017-06-02;10;2;1;2;62;5.874166;93.830333;567
DS VDS 125 IB;2017-06-02;10;2;1;3;127;5.874166;93.830333;567
DS VDS 125 IB;2017-06-02;11;1;1;1;998;5.364333;113.147333;1031
DS VDS 125 IB;2017-06-02;11;1;1;2;24;5.364333;113.147333;1031
DS VDS 125 IB;2017-06-02;11;1;1;3;9;5.364333;113.147333;1031
DS VDS 125 IB;2017-06-02;11;2;1;1;453;6.119666;93.840333;634
DS VDS 125 IB;2017-06-02;11;2;1;2;66;6.119666;93.840333;634
DS VDS 125 IB;2017-06-02;11;2;1;3;115;6.119666;93.840333;634
DS VDS 125 IB;2017-06-02;12;1;1;1;1227;6.758253;110.759365;1282
DS VDS 125 IB;2017-06-02;12;1;1;2;38;6.758253;110.759365;1282
DS VDS 125 IB;2017-06-02;12;1;1;3;17;6.758253;110.759365;1282
DS VDS 125 IB;2017-06-02;12;2;1;1;502;6.569841;91.430476;711
DS VDS 125 IB;2017-06-02;12;2;1;2;87;6.569841;91.430476;711
DS VDS 125 IB;2017-06-02;12;2;1;3;122;6.569841;91.430476;711
DS VDS 125 IB;2017-06-02;13;1;1;1;1175;6.295500;112.549166;1211
DS VDS 125 IB;2017-06-02;13;1;1;2;25;6.295500;112.549166;1211
DS VDS 125 IB;2017-06-02;13;1;1;3;11;6.295500;112.549166;1211
DS VDS 125 IB;2017-06-02;13;2;1;1;481;6.373666;92.698333;671
DS VDS 125 IB;2017-06-02;13;2;1;2;69;6.373666;92.698333;671
DS VDS 125 IB;2017-06-02;13;2;1;3;121;6.373666;92.698333;671
DS VDS 125 IB;2017-06-02;14;1;1;1;1311;7.309333;110.595333;1364
DS VDS 125 IB;2017-06-02;14;1;1;2;42;7.309333;110.595333;1364
DS VDS 125 IB;2017-06-02;14;1;1;3;11;7.309333;110.595333;1364
DS VDS 125 IB;2017-06-02;14;2;1;1;536;6.304333;92.876833;718
DS VDS 125 IB;2017-06-02;14;2;1;2;81;6.304333;92.876833;718
DS VDS 125 IB;2017-06-02;14;2;1;3;101;6.304333;92.876833;718
DS VDS 125 IB;2017-06-02;15;1;1;1;1551;8.717500;108.938333;1604
DS VDS 125 IB;2017-06-02;15;1;1;2;44;8.717500;108.938333;1604
DS VDS 125 IB;2017-06-02;15;1;1;3;9;8.717500;108.938333;1604
DS VDS 125 IB;2017-06-02;15;2;1;1;540;6.467166;90.996000;726
DS VDS 125 IB;2017-06-02;15;2;1;2;87;6.467166;90.996000;726
DS VDS 125 IB;2017-06-02;15;2;1;3;99;6.467166;90.996000;726
DS VDS 125 IB;2017-06-02;16;1;1;1;1742;9.991000;105.523333;1788
DS VDS 125 IB;2017-06-02;16;1;1;2;31;9.991000;105.523333;1788
DS VDS 125 IB;2017-06-02;16;1;1;3;15;9.991000;105.523333;1788
DS VDS 125 IB;2017-06-02;16;2;1;1;689;7.017000;90.337500;855
DS VDS 125 IB;2017-06-02;16;2;1;2;81;7.017000;90.337500;855
DS VDS 125 IB;2017-06-02;16;2;1;3;85;7.017000;90.337500;855
DS VDS 125 IB;2017-06-02;17;1;1;1;1608;8.722500;109.398666;1637
DS VDS 125 IB;2017-06-02;17;1;1;2;22;8.722500;109.398666;1637
DS VDS 125 IB;2017-06-02;17;1;1;3;7;8.722500;109.398666;1637
DS VDS 125 IB;2017-06-02;17;2;1;1;615;5.946333;92.580833;747
DS VDS 125 IB;2017-06-02;17;2;1;2;57;5.946333;92.580833;747
DS VDS 125 IB;2017-06-02;17;2;1;3;75;5.946333;92.580833;747
DS VDS 125 IB;2017-06-02;18;1;1;1;1116;6.136833;110.239333;1154
DS VDS 125 IB;2017-06-02;18;1;1;2;30;6.136833;110.239333;1154
DS VDS 125 IB;2017-06-02;18;1;1;3;8;6.136833;110.239333;1154
DS VDS 125 IB;2017-06-02;18;2;1;1;478;4.993666;92.515500;598
DS VDS 125 IB;2017-06-02;18;2;1;2;45;4.993666;92.515500;598
DS VDS 125 IB;2017-06-02;18;2;1;3;75;4.993666;92.515500;598
DS VDS 125 IB;2017-06-02;19;1;1;1;508;2.603000;115.929833;521
DS VDS 125 IB;2017-06-02;19;1;1;2;8;2.603000;115.929833;521
DS VDS 125 IB;2017-06-02;19;1;1;3;5;2.603000;115.929833;521
DS VDS 125 IB;2017-06-02;19;2;1;1;337;3.140333;95.799666;410
DS VDS 125 IB;2017-06-02;19;2;1;2;31;3.140333;95.799666;410
DS VDS 125 IB;2017-06-02;19;2;1;3;42;3.140333;95.799666;410
DS VDS 125 IB;2017-06-02;20;1;1;1;285;1.571666;115.433166;296
DS VDS 125 IB;2017-06-02;20;1;1;2;4;1.571666;115.433166;296
DS VDS 125 IB;2017-06-02;20;1;1;3;7;1.571666;115.433166;296
DS VDS 125 IB;2017-06-02;20;2;1;1;245;2.301500;93.710333;290
DS VDS 125 IB;2017-06-02;20;2;1;2;13;2.301500;93.710333;290
DS VDS 125 IB;2017-06-02;20;2;1;3;32;2.301500;93.710333;290
DS VDS 125 IB;2017-06-02;21;1;1;1;238;1.283392;118.086785;244
DS VDS 125 IB;2017-06-02;21;1;1;2;6;1.283392;118.086785;244
DS VDS 125 IB;2017-06-02;21;1;1;3;0;1.283392;118.086785;244
DS VDS 125 IB;2017-06-02;21;2;1;1;210;2.230169;93.901525;262
DS VDS 125 IB;2017-06-02;21;2;1;2;19;2.230169;93.901525;262
DS VDS 125 IB;2017-06-02;21;2;1;3;33;2.230169;93.901525;262
DS VDS 125 IB;2017-06-02;22;1;1;1;159;0.937500;120.018846;164
DS VDS 125 IB;2017-06-02;22;1;1;2;3;0.937500;120.018846;164
DS VDS 125 IB;2017-06-02;22;1;1;3;2;0.937500;120.018846;164
DS VDS 125 IB;2017-06-02;22;2;1;1;165;1.863220;93.227966;204
DS VDS 125 IB;2017-06-02;22;2;1;2;9;1.863220;93.227966;204
DS VDS 125 IB;2017-06-02;22;2;1;3;30;1.863220;93.227966;204
DS VDS 125 IB;2017-06-02;23;1;1;1;89;0.586363;118.703181;91
DS VDS 125 IB;2017-06-02;23;1;1;2;2;0.586363;118.703181;91
DS VDS 125 IB;2017-06-02;23;1;1;3;0;0.586363;118.703181;91
DS VDS 125 IB;2017-06-02;23;2;1;1;124;1.226896;94.094310;149
DS VDS 125 IB;2017-06-02;23;2;1;2;4;1.226896;94.094310;149
DS VDS 125 IB;2017-06-02;23;2;1;3;21;1.226896;94.094310;149
DS VDS 125 IB;2017-06-03;0;1;1;1;50;0.402647;122.496176;51
DS VDS 125 IB;2017-06-03;0;1;1;2;1;0.402647;122.496176;51
DS VDS 125 IB;2017-06-03;0;1;1;3;0;0.402647;122.496176;51
DS VDS 125 IB;2017-06-03;0;2;1;1;84;1.014468;97.653829;102
DS VDS 125 IB;2017-06-03;0;2;1;2;6;1.014468;97.653829;102
DS VDS 125 IB;2017-06-03;0;2;1;3;12;1.014468;97.653829;102
DS VDS 125 IB;2017-06-03;1;1;1;1;37;0.437600;116.656400;38
DS VDS 125 IB;2017-06-03;1;1;1;2;1;0.437600;116.656400;38
DS VDS 125 IB;2017-06-03;1;1;1;3;0;0.437600;116.656400;38
DS VDS 125 IB;2017-06-03;1;2;1;1;57;1.096382;95.935106;80
DS VDS 125 IB;2017-06-03;1;2;1;2;5;1.096382;95.935106;80
DS VDS 125 IB;2017-06-03;1;2;1;3;18;1.096382;95.935106;80
DS VDS 125 IB;2017-06-03;2;1;1;1;24;0.294285;126.696666;24
DS VDS 125 IB;2017-06-03;2;1;1;2;0;0.294285;126.696666;24
DS VDS 125 IB;2017-06-03;2;1;1;3;0;0.294285;126.696666;24
DS VDS 125 IB;2017-06-03;2;2;1;1;49;1.060000;96.855714;72
DS VDS 125 IB;2017-06-03;2;2;1;2;3;1.060000;96.855714;72
DS VDS 125 IB;2017-06-03;2;2;1;3;20;1.060000;96.855714;72
DS VDS 125 IB;2017-06-03;3;1;1;1;13;0.429090;122.550000;15
DS VDS 125 IB;2017-06-03;3;1;1;2;2;0.429090;122.550000;15
DS VDS 125 IB;2017-06-03;3;1;1;3;0;0.429090;122.550000;15
DS VDS 125 IB;2017-06-03;3;2;1;1;30;1.068717;92.871025;56
DS VDS 125 IB;2017-06-03;3;2;1;2;7;1.068717;92.871025;56
DS VDS 125 IB;2017-06-03;3;2;1;3;19;1.068717;92.871025;56
DS VDS 125 IB;2017-06-03;4;1;1;1;29;0.315200;124.550000;29
DS VDS 125 IB;2017-06-03;4;1;1;2;0;0.315200;124.550000;29
DS VDS 125 IB;2017-06-03;4;1;1;3;0;0.315200;124.550000;29
DS VDS 125 IB;2017-06-03;4;2;1;1;64;1.215800;94.734400;100
DS VDS 125 IB;2017-06-03;4;2;1;2;15;1.215800;94.734400;100
DS VDS 125 IB;2017-06-03;4;2;1;3;21;1.215800;94.734400;100
DS VDS 125 IB;2017-06-03;5;1;1;1;70;0.506744;123.455813;75
DS VDS 125 IB;2017-06-03;5;1;1;2;4;0.506744;123.455813;75
DS VDS 125 IB;2017-06-03;5;1;1;3;1;0.506744;123.455813;75
DS VDS 125 IB;2017-06-03;5;2;1;1;105;1.369482;95.962068;141
DS VDS 125 IB;2017-06-03;5;2;1;2;12;1.369482;95.962068;141
DS VDS 125 IB;2017-06-03;5;2;1;3;24;1.369482;95.962068;141
DS VDS 125 IB;2017-06-03;6;1;1;1;244;1.084848;119.745454;253
DS VDS 125 IB;2017-06-03;6;1;1;2;8;1.084848;119.745454;253
DS VDS 125 IB;2017-06-03;6;1;1;3;1;1.084848;119.745454;253
DS VDS 125 IB;2017-06-03;6;2;1;1;201;2.427014;94.717313;288
DS VDS 125 IB;2017-06-03;6;2;1;2;45;2.427014;94.717313;288
DS VDS 125 IB;2017-06-03;6;2;1;3;42;2.427014;94.717313;288
DS VDS 125 IB;2017-06-03;7;1;1;1;472;2.365666;121.240166;486
DS VDS 125 IB;2017-06-03;7;1;1;2;8;2.365666;121.240166;486
DS VDS 125 IB;2017-06-03;7;1;1;3;6;2.365666;121.240166;486
DS VDS 125 IB;2017-06-03;7;2;1;1;345;3.287333;99.527000;424
DS VDS 125 IB;2017-06-03;7;2;1;2;32;3.287333;99.527000;424
DS VDS 125 IB;2017-06-03;7;2;1;3;47;3.287333;99.527000;424
DS VDS 125 IB;2017-06-03;8;1;1;1;623;2.877000;120.843166;626
DS VDS 125 IB;2017-06-03;8;1;1;2;2;2.877000;120.843166;626
DS VDS 125 IB;2017-06-03;8;1;1;3;1;2.877000;120.843166;626
DS VDS 125 IB;2017-06-03;8;2;1;1;434;3.701500;98.639000;513
DS VDS 125 IB;2017-06-03;8;2;1;2;32;3.701500;98.639000;513
DS VDS 125 IB;2017-06-03;8;2;1;3;47;3.701500;98.639000;513
DS VDS 125 IB;2017-06-03;9;1;1;1;758;3.781666;118.028333;775
DS VDS 125 IB;2017-06-03;9;1;1;2;13;3.781666;118.028333;775
DS VDS 125 IB;2017-06-03;9;1;1;3;4;3.781666;118.028333;775
DS VDS 125 IB;2017-06-03;9;2;1;1;472;4.311833;98.841500;576
DS VDS 125 IB;2017-06-03;9;2;1;2;47;4.311833;98.841500;576
DS VDS 125 IB;2017-06-03;9;2;1;3;57;4.311833;98.841500;576
